subway,서울역,,37.5544092,126.9707527,,150,,공항철도 1호선&경의선&경의선&경부선&4호선&1호선
subway,정왕역,,37.35160199,126.7427117,,1761,,안산선
subway,오이도역,,37.36220715,126.7387018,,1762,,안산선
subway,수리산역,,37.35015591,126.9254877,,1763,,안산선
subway,개봉역,,37.49513124,126.8584737,,1801,,경인선
subway,오류동역,,37.49430979,126.8444895,,1802,,경인선
subway,역곡역,,37.48519128,126.8122486,,1803,,경인선
subway,부천역,,37.4841311,126.7826826,,1804,,경인선
subway,송내역,,37.48756815,126.7529397,,1805,,경인선
subway,부평역,,37.48985388,126.7241528,,1806,,경인선
subway,백운역,,37.48331578,126.7075657,,1807,,경인선
subway,동암역,,37.47071974,126.7032199,,1808,,경인선
subway,주안역,,37.4647968,126.6806138,,1809,,경인선
subway,제물포역,,37.46662352,126.6573789,,1810,,경인선
subway,동인천역,,37.47533146,126.6325221,,1811,,경인선
subway,인천역,,37.47587589,126.6167736,,1812,,경인선
subway,구일역,,37.49633366,126.8697345,,1813,,경인선
subway,소사역,,37.48241344,126.7955133,,1814,,경인선
subway,부개역,,37.4884491,126.7403045,,1815,,경인선
subway,간석역,,37.46472866,126.6943004,,1816,,경인선
subway,도원역,,37.46844586,126.6424131,,1817,,경인선
subway,온수역,,37.49216463,126.8235974,,1821,,경인선&7호선
subway,중동역,,37.48651066,126.7644762,,1822,,경인선
subway,도화역,,37.46571887,126.6686867,,1823,,경인선
subway,서울숲역,,37.54353946,127.0444298,,1847,,분당선
subway,압구정로데오역,,37.52732284,127.0408003,,1848,,분당선
subway,선정릉역,,37.51038302,127.0439584,,1850,,분당선&9호선2단계
subway,가천대역,,37.44880348,127.1271362,,1851,,분당선
subway,태평역,,37.43952926,127.1281242,,1852,,분당선
subway,모란역,,37.43307693,127.1291528,,1853,,분당선&8호선
subway,야탑역,,37.41164406,127.1288182,,1854,,분당선
subway,서현역,,37.38481736,127.1236058,,1855,,분당선
subway,수내역,,37.37840051,127.1143507,,1856,,분당선
subway,정자역,,37.36666807,127.1078398,,1857,,분당선
subway,미금역,,37.35015318,127.1089451,,1858,,분당선
subway,오리역,,37.33932988,127.1091825,,1859,,분당선
subway,이매역,,37.39654336,127.1285623,,1860,,분당선
subway,보정역,,37.31283357,127.1080392,,1861,,분당선
subway,죽전역,,37.32480343,127.107343,,1862,,분당선
subway,구성역,,37.2988599,127.1045547,,1863,,분당선
subway,신갈역,,37.28623941,127.1113035,,1864,,분당선
subway,기흥역,,37.27542277,127.1157979,,1865,,분당선
subway,상갈역,,37.26209341,127.1094648,,1866,,분당선
subway,청명역,,37.25995432,127.0797013,,1867,,분당선
subway,영통역,,37.25166988,127.0715771,,1868,,분당선
subway,망포역,,37.2459109,127.0571452,,1869,,분당선
subway,매탄권선역,,37.25312586,127.0404681,,1870,,분당선
subway,수원시청역,,37.26286,127.0301017,,1871,,분당선
subway,매교역,,37.26502504,127.0161232,,1872,,분당선
subway,달월역,,37.37988179,126.7454146,,1878,,수인선
subway,월곶역,,37.39248801,126.7417581,,1879,,수인선
subway,소래포구역,,37.40076014,126.7340497,,1880,,수인선
subway,인천논현역,,37.40073299,126.7223041,,1881,,수인선
subway,호구포역,,37.40178029,126.7082956,,1882,,수인선
subway,남동인더스파크역,,37.40751582,126.6960747,,1883,,수인선
subway,연수역,,37.4179218,126.6788619,,1885,,수인선
subway,송도역,,37.42831478,126.6580289,,1886,,수인선
subway,방학역,,37.6676084,127.0443197,,1901,,경원선
subway,도봉역,,37.67914397,127.0456323,,1902,,경원선
subway,도봉산역,,37.68953366,127.0464321,,1903,,경원선&7호선
subway,망월사역,,37.710562,127.0470889,,1904,,경원선
subway,회룡역,,37.72405849,127.04702,,1905,,경원선
subway,의정부역,,37.73840223,127.0459397,,1906,,경원선
subway,가능역,,37.7487099,127.0441304,,1907,,경원선
subway,녹양역,,37.75916528,127.0423252,,1908,,경원선
subway,양주역,,37.77394017,127.0446034,,1909,,경원선
subway,덕계역,,37.81861871,127.0569134,,1910,,경원선
subway,덕정역,,37.84312225,127.0614762,,1911,,경원선
subway,지행역,,37.89213614,127.056059,,1912,,경원선
subway,동두천중앙역,,37.90186605,127.056521,,1913,,경원선
subway,보산역,,37.91397442,127.0569848,,1914,,경원선
subway,동두천역,,37.92745333,127.0549476,,1915,,경원선
subway,소요산역,,37.94871235,127.0611068,,1916,,경원선
subway,원흥역,,37.65107404,126.8741892,,1948,,일산선
subway,삼송역,,37.65325744,126.8954897,,1950,,일산선
subway,원당역,,37.65339715,126.8432577,,1951,,일산선
subway,화정역,,37.63502834,126.8330504,,1952,,일산선
subway,대곡역,,37.63158829,126.8104958,,1953,,일산선
subway,백석역,,37.64312906,126.7879956,,1954,,일산선
subway,마두역,,37.6519682,126.7776175,,1955,,일산선
subway,정발산역,,37.65940935,126.7733884,,1956,,일산선
subway,주엽역,,37.67010673,126.7612095,,1957,,일산선
subway,대화역,,37.67605362,126.7476784,,1958,,일산선
subway,방화역,,37.57736373,126.812808,,2511,,5호선
subway,개화산역,,37.57256762,126.8066077,,2512,,5호선
subway,김포공항역,,37.56226242,126.801392,,2513,,공항철도 1호선&경의선&9호선&5호선
subway,송정역,,37.56143319,126.8121238,,2514,,5호선
subway,마곡역,,37.56037173,126.8248479,,2515,,5호선
subway,발산역,,37.55887631,126.8374956,,2516,,5호선
subway,우장산역,,37.54881906,126.8359107,,2517,,5호선
subway,화곡역,,37.54126467,126.8407793,,2518,,5호선
subway,까치산역,,37.53193869,126.8469993,,2519,,5호선
subway,신정역,,37.52477072,126.85577,,2520,,5호선
subway,목동역,,37.52646425,126.8645138,,2521,,5호선
subway,오목교역,,37.52429614,126.8755678,,2522,,5호선
subway,양평역,,37.52561554,126.8865028,,2523,,중앙선&5호선
subway,영등포시장역,,37.52267336,126.9051499,,2525,,5호선
subway,여의도역,,37.52171797,126.9243185,,2527,,9호선&5호선
subway,여의나루역,,37.52727346,126.9330011,,2528,,5호선
subway,마포역,,37.53923458,126.9458211,,2529,,5호선
subway,공덕역,,37.54431887,126.9518463,,2530,,공항철도 1호선&경의선&6호선&5호선
subway,애오개역,,37.55338834,126.9565753,,2531,,5호선
subway,서대문역,,37.56587587,126.9666823,,2533,,5호선
subway,광화문역,,37.57187882,126.9759752,,2534,,5호선
subway,청구역,,37.56001673,127.0137903,,2538,,6호선&5호선
subway,신금호역,,37.55465315,127.0205117,,2539,,5호선
subway,행당역,,37.55732904,127.0297475,,2540,,5호선
subway,마장역,,37.56612593,127.043175,,2542,,5호선
subway,답십리역,,37.56678919,127.0520857,,2543,,5호선
subway,장한평역,,37.56160454,127.0641021,,2544,,5호선
subway,군자역,,37.55687417,127.0795351,,2545,,7호선&5호선
subway,아차산역,,37.5524345,127.0892267,,2546,,5호선
subway,광나루역,,37.54507088,127.1035799,,2547,,5호선
subway,천호역,,37.5381327,127.1231765,,2548,,8호선&5호선
subway,강동역,,37.53594264,127.1322153,,2549,,5호선
subway,길동역,,37.53779692,127.1400799,,2550,,5호선
subway,굽은다리역,,37.54543376,127.1430949,,2551,,5호선
subway,명일역,,37.55092836,127.1442913,,2552,,5호선
subway,고덕역,,37.55521572,127.1540232,,2553,,5호선
subway,상일동역,,37.55641468,127.1656373,,2554,,5호선
subway,둔촌동역,,37.5277391,127.1362148,,2555,,5호선
subway,올림픽공원역,,37.51641754,127.1310818,,2556,,5호선
subway,방이역,,37.5086743,127.1261281,,2557,,5호선
subway,오금역,,37.50227515,127.1280717,,2558,,5호선&3호선
subway,개롱역,,37.49815933,127.1346825,,2559,,5호선
subway,거여역,,37.49358243,127.1438112,,2560,,5호선
subway,마천역,,37.49503765,127.1531409,,2561,,5호선
subway,응암역,,37.59832109,126.915348,,2611,,6호선
subway,역촌역,,37.60623003,126.9232573,,2612,,6호선
subway,독바위역,,37.61839926,126.9328723,,2614,,6호선
subway,구산역,,37.61114488,126.9167285,,2616,,6호선
subway,새절역,,37.5912018,126.9132864,,2617,,6호선
subway,증산역,,37.5835945,126.9093782,,2618,,6호선
subway,디지털미디어시티역,,37.57682223,126.9000358,,2619,,공항철도 1호선&경의선&6호선
subway,월드컵경기장역,,37.56999897,126.8988995,,2620,,6호선
subway,마포구청역,,37.56370635,126.9029828,,2621,,6호선
subway,망원역,,37.55553805,126.9097839,,2622,,6호선
subway,상수역,,37.54743137,126.9228661,,2624,,6호선
subway,광흥창역,,37.54748027,126.9318782,,2625,,6호선
subway,대흥역,,37.54760476,126.9420354,,2626,,6호선
subway,효창공원앞역,,37.53929516,126.9619786,,2628,,6호선
subway,녹사평역,,37.53472741,126.9867544,,2630,,6호선
subway,이태원역,,37.53441098,126.9945431,,2631,,6호선
subway,한강진역,,37.53957207,127.0014899,,2632,,6호선
subway,버티고개역,,37.54810618,127.0063106,,2633,,6호선
subway,창신역,,37.57962209,127.0150976,,2638,,6호선
subway,보문역,,37.58548516,127.0191972,,2639,,6호선
subway,안암역,,37.58609595,127.0290474,,2640,,6호선
subway,고려대역,,37.59003319,127.0361457,,2641,,6호선
subway,월곡역,,37.60189568,127.0414193,,2642,,6호선
subway,상월곡역,,37.60637282,127.0483616,,2643,,6호선
subway,돌곶이역,,37.61070098,127.0570307,,2644,,6호선
subway,태릉입구역,,37.61806104,127.0752269,,2646,,7호선&6호선
subway,화랑대역,,37.62012,127.0844129,,2647,,6호선
subway,봉화산역,,37.61725695,127.0914231,,2648,,6호선
subway,장암역,,37.6996398,127.053092,,2711,,7호선
subway,수락산역,,37.67767318,127.0552986,,2713,,7호선
subway,마들역,,37.66500431,127.0578509,,2714,,7호선
subway,중계역,,37.64503547,127.0642626,,2716,,7호선
subway,하계역,,37.63625762,127.0685015,,2717,,7호선
subway,공릉역,,37.62545048,127.072955,,2718,,7호선
subway,먹골역,,37.61079034,127.0777204,,2720,,7호선
subway,중화역,,37.602284,127.079356,,2721,,7호선
subway,상봉역,,37.59600907,127.0853282,,2722,,중앙선&7호선
subway,면목역,,37.58873493,127.0872675,,2723,,7호선
subway,사가정역,,37.58090631,127.0884359,,2724,,7호선
subway,용마산역,,37.57389773,127.0869426,,2725,,7호선
subway,중곡역,,37.56588086,127.0842396,,2726,,7호선
subway,어린이대공원역,,37.54796107,127.0746871,,2728,,7호선
subway,뚝섬유원지역,,37.53193152,127.0669962,,2730,,7호선
subway,청담역,,37.51937827,127.0537052,,2731,,7호선
subway,강남구청역,,37.51696842,127.0413514,,2732,,분당선&7호선
subway,학동역,,37.5139619,127.0318938,,2733,,7호선
subway,논현역,,37.51112775,127.0216318,,2734,,7호선
subway,반포역,,37.50827106,127.0116917,,2735,,7호선
subway,내방역,,37.48763835,126.993462,,2737,,7호선
subway,남성역,,37.48455327,126.9710527,,2739,,7호선
subway,숭실대입구역,,37.49613452,126.9540404,,2740,,7호선
subway,상도역,,37.50274534,126.9481418,,2741,,7호선
subway,장승배기역,,37.50471573,126.9387896,,2742,,7호선
subway,신대방삼거리역,,37.49997024,126.9279823,,2743,,7호선
subway,보라매역,,37.50013474,126.9205047,,2744,,7호선
subway,신풍역,,37.50029961,126.9094218,,2745,,7호선
subway,남구로역,,37.48585346,126.8872693,,2747,,7호선
subway,철산역,,37.47633015,126.8685713,,2749,,7호선
subway,광명사거리역,,37.47922264,126.8550897,,2750,,7호선
subway,천왕역,,37.48705108,126.8389644,,2751,,7호선
subway,까치울역,,37.5062436,126.8108744,,2753,,7호선
subway,부천종합운동장역,,37.50514051,126.7977581,,2754,,7호선
subway,춘의역,,37.50367969,126.786905,,2755,,7호선
subway,신중동역,,37.50329908,126.7760491,,2756,,7호선
subway,부천시청역,,37.50471672,126.7638306,,2757,,7호선
subway,상동역,,37.50577651,126.7534223,,2758,,7호선
subway,삼산체육관역,,37.50683241,126.7416565,,2759,,7호선
subway,굴포천역,,37.50681216,126.7326087,,2760,,7호선
subway,암사역,,37.55007512,127.1276772,,2811,,8호선
subway,강동구청역,,37.53048774,127.1205484,,2813,,8호선
subway,몽촌토성역,,37.51738441,127.1123878,,2814,,8호선
subway,석촌역,,37.50557507,127.1074484,,2816,,8호선
subway,송파역,,37.49951638,127.111805,,2817,,8호선
subway,가락시장역,,37.4930301,127.118354,,2818,,8호선&3호선
subway,문정역,,37.48572067,127.1224492,,2819,,8호선
subway,장지역,,37.47858076,127.1262816,,2820,,8호선
subway,산성역,,37.45647219,127.1494915,,2822,,8호선
subway,남한산성입구역,,37.45161833,127.1600285,,2823,,8호선
subway,단대오거리역,,37.44522597,127.1564214,,2824,,8호선
subway,신흥역,,37.44101361,127.1473276,,2825,,8호선
subway,수진역,,37.43744311,127.140437,,2826,,8호선
subway,계양역,,37.57157582,126.7360074,,3110,,공항철도 1호선&경의선
subway,부평구청역,,37.5085857,126.7203874,,3118,,7호선
subway,원인재역,,37.41237064,126.687886,,3130,,수인선
subway,개화역,,37.57840075,126.7971058,,4101,,9호선
subway,공항시장역,,37.56364796,126.8110905,,4103,,9호선
subway,신방화역,,37.56726124,126.8169672,,4104,,9호선
subway,마곡나루역,,37.56691666,126.8273815,,4105,,9호선
subway,양천향교역,,37.56791009,126.8417771,,4106,,9호선
subway,가양역,,37.5611873,126.8545582,,4107,,9호선
subway,증미역,,37.55795092,126.8604497,,4108,,9호선
subway,등촌역,,37.55110873,126.8649893,,4109,,9호선
subway,염창역,,37.54697504,126.8747285,,4110,,9호선
subway,신목동역,,37.5439205,126.883243,,4111,,9호선
subway,선유도역,,37.53780332,126.8932185,,4112,,9호선
subway,국회의사당역,,37.5280132,126.9176689,,4114,,9호선
subway,샛강역,,37.51684779,126.9280879,,4116,,9호선
subway,노들역,,37.51289644,126.953428,,4118,,9호선
subway,흑석역,,37.50893583,126.963836,,4119,,9호선
subway,구반포역,,37.50173301,126.9873626,,4121,,9호선
subway,신반포역,,37.50353575,126.9964098,,4122,,9호선
subway,사평역,,37.50447929,127.0154097,,4124,,9호선
subway,신논현역,,37.50465793,127.0251812,,4125,,9호선
subway,언주역,,37.50717857,127.03423,,4126,,9호선2단계
subway,삼성중앙역,,37.51221775,127.0523293,,4128,,9호선2단계
subway,봉은사역,,37.51401596,127.0604745,,4129,,9호선2단계
subway,검암역,,37.56921989,126.6733521,,4209,,공항철도 1호선&경의선
subway,청라국제도시역,,37.55609699,126.6236136,,4210,,공항철도 1호선
subway,운서역,,37.49272157,126.4938496,,4211,,공항철도 1호선
subway,공항화물청사역,,37.4589536,126.4776214,,4212,,공항철도 1호선
subway,인천국제공항역,,37.44730632,126.4523888,,4213,,공항철도 1호선